request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,assigned_status,hour,dayofweek,timeslot,iscancelled
369,City,,No Cars Available,2016-07-11 08:04:00,,Unassigned,8,Monday,Early Morning,0
364,City,,No Cars Available,2016-07-11 08:05:00,,Unassigned,8,Monday,Early Morning,0
372,City,,No Cars Available,2016-07-11 08:07:00,,Unassigned,8,Monday,Early Morning,0
365,City,,No Cars Available,2016-07-11 08:07:00,,Unassigned,8,Monday,Early Morning,0
390,City,,No Cars Available,2016-07-11 08:17:00,,Unassigned,8,Monday,Early Morning,0
388,City,,No Cars Available,2016-07-11 08:21:00,,Unassigned,8,Monday,Early Morning,0
385,City,,No Cars Available,2016-07-11 08:21:00,,Unassigned,8,Monday,Early Morning,0
396,City,,No Cars Available,2016-07-11 08:29:00,,Unassigned,8,Monday,Early Morning,0
413,City,,No Cars Available,2016-07-11 08:37:00,,Unassigned,8,Monday,Early Morning,0
408,City,,No Cars Available,2016-07-11 08:37:00,,Unassigned,8,Monday,Early Morning,0
416,City,,No Cars Available,2016-07-11 08:39:00,,Unassigned,8,Monday,Early Morning,0
435,City,,No Cars Available,2016-07-11 08:55:00,,Unassigned,8,Monday,Early Morning,0
440,City,,No Cars Available,2016-07-11 09:08:00,,Unassigned,9,Monday,Early Morning,0
434,City,,No Cars Available,2016-07-11 09:09:00,,Unassigned,9,Monday,Early Morning,0
456,City,,No Cars Available,2016-07-11 09:13:00,,Unassigned,9,Monday,Early Morning,0
453,City,,No Cars Available,2016-07-11 09:13:00,,Unassigned,9,Monday,Early Morning,0
442,City,,No Cars Available,2016-07-11 09:15:00,,Unassigned,9,Monday,Early Morning,0
478,City,,No Cars Available,2016-07-11 09:16:00,,Unassigned,9,Monday,Early Morning,0
452,City,,No Cars Available,2016-07-11 09:16:00,,Unassigned,9,Monday,Early Morning,0
460,City,,No Cars Available,2016-07-11 09:21:00,,Unassigned,9,Monday,Early Morning,0
473,Airport,,No Cars Available,2016-07-11 09:22:00,,Unassigned,9,Monday,Early Morning,0
472,City,,No Cars Available,2016-07-11 09:25:00,,Unassigned,9,Monday,Early Morning,0
496,City,,No Cars Available,2016-07-11 09:29:00,,Unassigned,9,Monday,Early Morning,0
487,City,,No Cars Available,2016-07-11 09:31:00,,Unassigned,9,Monday,Early Morning,0
498,City,,No Cars Available,2016-07-11 09:35:00,,Unassigned,9,Monday,Early Morning,0
503,City,,No Cars Available,2016-07-11 09:37:00,,Unassigned,9,Monday,Early Morning,0
502,City,,No Cars Available,2016-07-11 09:40:00,,Unassigned,9,Monday,Early Morning,0
509,City,,No Cars Available,2016-07-11 09:42:00,,Unassigned,9,Monday,Early Morning,0
506,City,,No Cars Available,2016-07-11 09:43:00,,Unassigned,9,Monday,Early Morning,0
522,City,,No Cars Available,2016-07-11 09:48:00,,Unassigned,9,Monday,Early Morning,0
516,City,,No Cars Available,2016-07-11 09:49:00,,Unassigned,9,Monday,Early Morning,0
524,City,,No Cars Available,2016-07-11 09:50:00,,Unassigned,9,Monday,Early Morning,0
527,City,,No Cars Available,2016-07-11 09:52:00,,Unassigned,9,Monday,Early Morning,0
530,City,,No Cars Available,2016-07-11 09:57:00,,Unassigned,9,Monday,Early Morning,0
539,City,,No Cars Available,2016-07-11 09:59:00,,Unassigned,9,Monday,Early Morning,0
541,City,,No Cars Available,2016-07-11 10:03:00,,Unassigned,10,Monday,Morning,0
548,City,,No Cars Available,2016-07-11 10:04:00,,Unassigned,10,Monday,Morning,0
563,Airport,,No Cars Available,2016-07-11 10:17:00,,Unassigned,10,Monday,Morning,0
562,Airport,,No Cars Available,2016-07-11 10:18:00,,Unassigned,10,Monday,Morning,0
566,City,,No Cars Available,2016-07-11 10:20:00,,Unassigned,10,Monday,Morning,0
567,Airport,,No Cars Available,2016-07-11 10:21:00,,Unassigned,10,Monday,Morning,0
576,City,,No Cars Available,2016-07-11 10:58:00,,Unassigned,10,Monday,Morning,0
581,Airport,,No Cars Available,2016-07-11 11:00:00,,Unassigned,11,Monday,Morning,0
587,City,,No Cars Available,2016-07-11 11:17:00,,Unassigned,11,Monday,Morning,0
593,City,,No Cars Available,2016-07-11 11:22:00,,Unassigned,11,Monday,Morning,0
594,Airport,,No Cars Available,2016-07-11 11:31:00,,Unassigned,11,Monday,Morning,0
601,City,,No Cars Available,2016-07-11 11:40:00,,Unassigned,11,Monday,Morning,0
606,City,,No Cars Available,2016-07-11 11:42:00,,Unassigned,11,Monday,Morning,0
611,Airport,,No Cars Available,2016-07-11 11:53:00,,Unassigned,11,Monday,Morning,0
613,City,,No Cars Available,2016-07-11 11:56:00,,Unassigned,11,Monday,Morning,0
617,Airport,,No Cars Available,2016-07-11 11:57:00,,Unassigned,11,Monday,Morning,0
624,City,,No Cars Available,2016-07-11 12:06:00,,Unassigned,12,Monday,Afternoon,0
633,City,,No Cars Available,2016-07-11 12:26:00,,Unassigned,12,Monday,Afternoon,0
646,Airport,,No Cars Available,2016-07-11 12:37:00,,Unassigned,12,Monday,Afternoon,0
654,Airport,,No Cars Available,2016-07-11 12:45:00,,Unassigned,12,Monday,Afternoon,0
655,City,,No Cars Available,2016-07-11 12:53:00,,Unassigned,12,Monday,Afternoon,0
658,City,,No Cars Available,2016-07-11 12:54:00,,Unassigned,12,Monday,Afternoon,0
659,City,,No Cars Available,2016-07-11 12:55:00,,Unassigned,12,Monday,Afternoon,0
667,City,,No Cars Available,2016-07-11 13:01:00,,Unassigned,13,Monday,Afternoon,0
665,Airport,,No Cars Available,2016-07-11 13:04:00,,Unassigned,13,Monday,Afternoon,0
668,City,,No Cars Available,2016-07-11 13:06:00,,Unassigned,13,Monday,Afternoon,0
674,City,,No Cars Available,2016-07-11 13:15:00,,Unassigned,13,Monday,Afternoon,0
670,Airport,,No Cars Available,2016-07-11 13:18:00,,Unassigned,13,Monday,Afternoon,0
673,Airport,,No Cars Available,2016-07-11 13:24:00,,Unassigned,13,Monday,Afternoon,0
678,Airport,,No Cars Available,2016-07-11 13:33:00,,Unassigned,13,Monday,Afternoon,0
690,Airport,,No Cars Available,2016-07-11 13:41:00,,Unassigned,13,Monday,Afternoon,0
685,City,,No Cars Available,2016-07-11 13:43:00,,Unassigned,13,Monday,Afternoon,0
691,City,,No Cars Available,2016-07-11 13:46:00,,Unassigned,13,Monday,Afternoon,0
695,City,,No Cars Available,2016-07-11 13:54:00,,Unassigned,13,Monday,Afternoon,0
696,City,,No Cars Available,2016-07-11 14:01:00,,Unassigned,14,Monday,Afternoon,0
705,Airport,,No Cars Available,2016-07-11 14:12:00,,Unassigned,14,Monday,Afternoon,0
713,City,,No Cars Available,2016-07-11 14:41:00,,Unassigned,14,Monday,Afternoon,0
716,City,,No Cars Available,2016-07-11 14:52:00,,Unassigned,14,Monday,Afternoon,0
722,Airport,,No Cars Available,2016-07-11 14:57:00,,Unassigned,14,Monday,Afternoon,0
731,City,,No Cars Available,2016-07-11 15:11:00,,Unassigned,15,Monday,Afternoon,0
730,Airport,,No Cars Available,2016-07-11 15:14:00,,Unassigned,15,Monday,Afternoon,0
734,City,,No Cars Available,2016-07-11 15:22:00,,Unassigned,15,Monday,Afternoon,0
755,Airport,,No Cars Available,2016-07-11 16:03:00,,Unassigned,16,Monday,Afternoon,0
762,City,,No Cars Available,2016-07-11 16:12:00,,Unassigned,16,Monday,Afternoon,0
765,Airport,,No Cars Available,2016-07-11 16:16:00,,Unassigned,16,Monday,Afternoon,0
764,City,,No Cars Available,2016-07-11 16:21:00,,Unassigned,16,Monday,Afternoon,0
767,City,,No Cars Available,2016-07-11 16:24:00,,Unassigned,16,Monday,Afternoon,0
768,Airport,,No Cars Available,2016-07-11 16:26:00,,Unassigned,16,Monday,Afternoon,0
770,Airport,,No Cars Available,2016-07-11 16:27:00,,Unassigned,16,Monday,Afternoon,0
776,City,,No Cars Available,2016-07-11 16:34:00,,Unassigned,16,Monday,Afternoon,0
783,City,,No Cars Available,2016-07-11 16:48:00,,Unassigned,16,Monday,Afternoon,0
787,Airport,,No Cars Available,2016-07-11 16:50:00,,Unassigned,16,Monday,Afternoon,0
786,Airport,,No Cars Available,2016-07-11 16:50:00,,Unassigned,16,Monday,Afternoon,0
795,Airport,,No Cars Available,2016-07-11 17:09:00,,Unassigned,17,Monday,Evening,0
796,Airport,,No Cars Available,2016-07-11 17:11:00,,Unassigned,17,Monday,Evening,0
803,Airport,,No Cars Available,2016-07-11 17:14:00,,Unassigned,17,Monday,Evening,0
802,Airport,,No Cars Available,2016-07-11 17:15:00,,Unassigned,17,Monday,Evening,0
806,Airport,,No Cars Available,2016-07-11 17:15:00,,Unassigned,17,Monday,Evening,0
798,Airport,,No Cars Available,2016-07-11 17:17:00,,Unassigned,17,Monday,Evening,0
804,Airport,,No Cars Available,2016-07-11 17:18:00,,Unassigned,17,Monday,Evening,0
808,Airport,,No Cars Available,2016-07-11 17:19:00,,Unassigned,17,Monday,Evening,0
810,Airport,,No Cars Available,2016-07-11 17:20:00,,Unassigned,17,Monday,Evening,0
807,Airport,,No Cars Available,2016-07-11 17:20:00,,Unassigned,17,Monday,Evening,0
814,Airport,,No Cars Available,2016-07-11 17:21:00,,Unassigned,17,Monday,Evening,0
820,Airport,,No Cars Available,2016-07-11 17:21:00,,Unassigned,17,Monday,Evening,0
811,Airport,,No Cars Available,2016-07-11 17:23:00,,Unassigned,17,Monday,Evening,0
813,Airport,,No Cars Available,2016-07-11 17:23:00,,Unassigned,17,Monday,Evening,0
809,Airport,,No Cars Available,2016-07-11 17:24:00,,Unassigned,17,Monday,Evening,0
816,Airport,,No Cars Available,2016-07-11 17:24:00,,Unassigned,17,Monday,Evening,0
815,Airport,,No Cars Available,2016-07-11 17:25:00,,Unassigned,17,Monday,Evening,0
812,Airport,,No Cars Available,2016-07-11 17:28:00,,Unassigned,17,Monday,Evening,0
823,Airport,,No Cars Available,2016-07-11 17:28:00,,Unassigned,17,Monday,Evening,0
818,Airport,,No Cars Available,2016-07-11 17:31:00,,Unassigned,17,Monday,Evening,0
822,Airport,,No Cars Available,2016-07-11 17:33:00,,Unassigned,17,Monday,Evening,0
830,Airport,,No Cars Available,2016-07-11 17:34:00,,Unassigned,17,Monday,Evening,0
824,Airport,,No Cars Available,2016-07-11 17:34:00,,Unassigned,17,Monday,Evening,0
827,Airport,,No Cars Available,2016-07-11 17:35:00,,Unassigned,17,Monday,Evening,0
829,Airport,,No Cars Available,2016-07-11 17:35:00,,Unassigned,17,Monday,Evening,0
825,Airport,,No Cars Available,2016-07-11 17:36:00,,Unassigned,17,Monday,Evening,0
841,Airport,,No Cars Available,2016-07-11 17:39:00,,Unassigned,17,Monday,Evening,0
836,Airport,,No Cars Available,2016-07-11 17:40:00,,Unassigned,17,Monday,Evening,0
842,Airport,,No Cars Available,2016-07-11 17:40:00,,Unassigned,17,Monday,Evening,0
837,City,,No Cars Available,2016-07-11 17:41:00,,Unassigned,17,Monday,Evening,0
835,Airport,,No Cars Available,2016-07-11 17:42:00,,Unassigned,17,Monday,Evening,0
839,Airport,,No Cars Available,2016-07-11 17:44:00,,Unassigned,17,Monday,Evening,0
849,Airport,,No Cars Available,2016-07-11 17:45:00,,Unassigned,17,Monday,Evening,0
854,Airport,,No Cars Available,2016-07-11 17:48:00,,Unassigned,17,Monday,Evening,0
851,Airport,,No Cars Available,2016-07-11 17:48:00,,Unassigned,17,Monday,Evening,0
850,Airport,,No Cars Available,2016-07-11 17:50:00,,Unassigned,17,Monday,Evening,0
862,Airport,,No Cars Available,2016-07-11 17:51:00,,Unassigned,17,Monday,Evening,0
861,Airport,,No Cars Available,2016-07-11 17:53:00,,Unassigned,17,Monday,Evening,0
858,Airport,,No Cars Available,2016-07-11 17:56:00,,Unassigned,17,Monday,Evening,0
875,Airport,,No Cars Available,2016-07-11 17:57:00,,Unassigned,17,Monday,Evening,0
873,Airport,,No Cars Available,2016-07-11 17:57:00,,Unassigned,17,Monday,Evening,0
869,Airport,,No Cars Available,2016-07-11 17:58:00,,Unassigned,17,Monday,Evening,0
868,Airport,,No Cars Available,2016-07-11 17:58:00,,Unassigned,17,Monday,Evening,0
864,Airport,,No Cars Available,2016-07-11 17:59:00,,Unassigned,17,Monday,Evening,0
866,Airport,,No Cars Available,2016-07-11 18:00:00,,Unassigned,18,Monday,Evening,0
880,Airport,,No Cars Available,2016-07-11 18:01:00,,Unassigned,18,Monday,Evening,0
877,Airport,,No Cars Available,2016-07-11 18:02:00,,Unassigned,18,Monday,Evening,0
879,Airport,,No Cars Available,2016-07-11 18:02:00,,Unassigned,18,Monday,Evening,0
874,Airport,,No Cars Available,2016-07-11 18:04:00,,Unassigned,18,Monday,Evening,0
881,Airport,,No Cars Available,2016-07-11 18:05:00,,Unassigned,18,Monday,Evening,0
886,Airport,,No Cars Available,2016-07-11 18:05:00,,Unassigned,18,Monday,Evening,0
894,Airport,,No Cars Available,2016-07-11 18:07:00,,Unassigned,18,Monday,Evening,0
890,Airport,,No Cars Available,2016-07-11 18:07:00,,Unassigned,18,Monday,Evening,0
883,Airport,,No Cars Available,2016-07-11 18:07:00,,Unassigned,18,Monday,Evening,0
888,Airport,,No Cars Available,2016-07-11 18:09:00,,Unassigned,18,Monday,Evening,0
885,Airport,,No Cars Available,2016-07-11 18:09:00,,Unassigned,18,Monday,Evening,0
895,Airport,,No Cars Available,2016-07-11 18:10:00,,Unassigned,18,Monday,Evening,0
882,Airport,,No Cars Available,2016-07-11 18:10:00,,Unassigned,18,Monday,Evening,0
889,Airport,,No Cars Available,2016-07-11 18:11:00,,Unassigned,18,Monday,Evening,0
893,Airport,,No Cars Available,2016-07-11 18:11:00,,Unassigned,18,Monday,Evening,0
896,City,,No Cars Available,2016-07-11 18:11:00,,Unassigned,18,Monday,Evening,0
892,Airport,,No Cars Available,2016-07-11 18:12:00,,Unassigned,18,Monday,Evening,0
906,Airport,,No Cars Available,2016-07-11 18:12:00,,Unassigned,18,Monday,Evening,0
897,Airport,,No Cars Available,2016-07-11 18:13:00,,Unassigned,18,Monday,Evening,0
902,Airport,,No Cars Available,2016-07-11 18:13:00,,Unassigned,18,Monday,Evening,0
901,Airport,,No Cars Available,2016-07-11 18:14:00,,Unassigned,18,Monday,Evening,0
922,Airport,,No Cars Available,2016-07-11 18:16:00,,Unassigned,18,Monday,Evening,0
905,Airport,,No Cars Available,2016-07-11 18:17:00,,Unassigned,18,Monday,Evening,0
908,Airport,,No Cars Available,2016-07-11 18:17:00,,Unassigned,18,Monday,Evening,0
915,Airport,,No Cars Available,2016-07-11 18:18:00,,Unassigned,18,Monday,Evening,0
920,Airport,,No Cars Available,2016-07-11 18:19:00,,Unassigned,18,Monday,Evening,0
911,Airport,,No Cars Available,2016-07-11 18:21:00,,Unassigned,18,Monday,Evening,0
916,Airport,,No Cars Available,2016-07-11 18:21:00,,Unassigned,18,Monday,Evening,0
907,Airport,,No Cars Available,2016-07-11 18:21:00,,Unassigned,18,Monday,Evening,0
925,Airport,,No Cars Available,2016-07-11 18:22:00,,Unassigned,18,Monday,Evening,0
935,Airport,,No Cars Available,2016-07-11 18:22:00,,Unassigned,18,Monday,Evening,0
912,Airport,,No Cars Available,2016-07-11 18:23:00,,Unassigned,18,Monday,Evening,0
921,Airport,,No Cars Available,2016-07-11 18:24:00,,Unassigned,18,Monday,Evening,0
931,Airport,,No Cars Available,2016-07-11 18:27:00,,Unassigned,18,Monday,Evening,0
917,Airport,,No Cars Available,2016-07-11 18:28:00,,Unassigned,18,Monday,Evening,0
937,Airport,,No Cars Available,2016-07-11 18:29:00,,Unassigned,18,Monday,Evening,0
934,Airport,,No Cars Available,2016-07-11 18:29:00,,Unassigned,18,Monday,Evening,0
933,Airport,,No Cars Available,2016-07-11 18:29:00,,Unassigned,18,Monday,Evening,0
924,Airport,,No Cars Available,2016-07-11 18:30:00,,Unassigned,18,Monday,Evening,0
942,Airport,,No Cars Available,2016-07-11 18:30:00,,Unassigned,18,Monday,Evening,0
938,Airport,,No Cars Available,2016-07-11 18:31:00,,Unassigned,18,Monday,Evening,0
940,Airport,,No Cars Available,2016-07-11 18:32:00,,Unassigned,18,Monday,Evening,0
953,Airport,,No Cars Available,2016-07-11 18:35:00,,Unassigned,18,Monday,Evening,0
941,Airport,,No Cars Available,2016-07-11 18:35:00,,Unassigned,18,Monday,Evening,0
946,Airport,,No Cars Available,2016-07-11 18:36:00,,Unassigned,18,Monday,Evening,0
950,Airport,,No Cars Available,2016-07-11 18:36:00,,Unassigned,18,Monday,Evening,0
948,Airport,,No Cars Available,2016-07-11 18:37:00,,Unassigned,18,Monday,Evening,0
945,Airport,,No Cars Available,2016-07-11 18:38:00,,Unassigned,18,Monday,Evening,0
955,Airport,,No Cars Available,2016-07-11 18:40:00,,Unassigned,18,Monday,Evening,0
956,Airport,,No Cars Available,2016-07-11 18:40:00,,Unassigned,18,Monday,Evening,0
949,Airport,,No Cars Available,2016-07-11 18:41:00,,Unassigned,18,Monday,Evening,0
958,Airport,,No Cars Available,2016-07-11 18:42:00,,Unassigned,18,Monday,Evening,0
957,Airport,,No Cars Available,2016-07-11 18:42:00,,Unassigned,18,Monday,Evening,0
959,Airport,,No Cars Available,2016-07-11 18:43:00,,Unassigned,18,Monday,Evening,0
961,Airport,,No Cars Available,2016-07-11 18:46:00,,Unassigned,18,Monday,Evening,0
964,Airport,,No Cars Available,2016-07-11 18:46:00,,Unassigned,18,Monday,Evening,0
966,Airport,,No Cars Available,2016-07-11 18:48:00,,Unassigned,18,Monday,Evening,0
970,Airport,,No Cars Available,2016-07-11 18:49:00,,Unassigned,18,Monday,Evening,0
968,Airport,,No Cars Available,2016-07-11 18:49:00,,Unassigned,18,Monday,Evening,0
971,Airport,,No Cars Available,2016-07-11 18:49:00,,Unassigned,18,Monday,Evening,0
965,Airport,,No Cars Available,2016-07-11 18:50:00,,Unassigned,18,Monday,Evening,0
962,Airport,,No Cars Available,2016-07-11 18:51:00,,Unassigned,18,Monday,Evening,0
973,Airport,,No Cars Available,2016-07-11 18:54:00,,Unassigned,18,Monday,Evening,0
969,Airport,,No Cars Available,2016-07-11 18:55:00,,Unassigned,18,Monday,Evening,0
989,Airport,,No Cars Available,2016-07-11 18:57:00,,Unassigned,18,Monday,Evening,0
974,Airport,,No Cars Available,2016-07-11 18:58:00,,Unassigned,18,Monday,Evening,0
983,Airport,,No Cars Available,2016-07-11 18:58:00,,Unassigned,18,Monday,Evening,0
985,City,,No Cars Available,2016-07-11 18:58:00,,Unassigned,18,Monday,Evening,0
987,Airport,,No Cars Available,2016-07-11 18:59:00,,Unassigned,18,Monday,Evening,0
979,Airport,,No Cars Available,2016-07-11 19:00:00,,Unassigned,19,Monday,Evening,0
982,Airport,,No Cars Available,2016-07-11 19:01:00,,Unassigned,19,Monday,Evening,0
977,Airport,,No Cars Available,2016-07-11 19:01:00,,Unassigned,19,Monday,Evening,0
986,Airport,,No Cars Available,2016-07-11 19:01:00,,Unassigned,19,Monday,Evening,0
991,Airport,,No Cars Available,2016-07-11 19:02:00,,Unassigned,19,Monday,Evening,0
978,Airport,,No Cars Available,2016-07-11 19:02:00,,Unassigned,19,Monday,Evening,0
984,Airport,,No Cars Available,2016-07-11 19:02:00,,Unassigned,19,Monday,Evening,0
994,Airport,,No Cars Available,2016-07-11 19:02:00,,Unassigned,19,Monday,Evening,0
988,Airport,,No Cars Available,2016-07-11 19:02:00,,Unassigned,19,Monday,Evening,0
1000,Airport,,No Cars Available,2016-07-11 19:02:00,,Unassigned,19,Monday,Evening,0
990,Airport,,No Cars Available,2016-07-11 19:03:00,,Unassigned,19,Monday,Evening,0
1001,Airport,,No Cars Available,2016-07-11 19:05:00,,Unassigned,19,Monday,Evening,0
997,Airport,,No Cars Available,2016-07-11 19:05:00,,Unassigned,19,Monday,Evening,0
996,Airport,,No Cars Available,2016-07-11 19:10:00,,Unassigned,19,Monday,Evening,0
1009,Airport,,No Cars Available,2016-07-11 19:11:00,,Unassigned,19,Monday,Evening,0
1004,Airport,,No Cars Available,2016-07-11 19:11:00,,Unassigned,19,Monday,Evening,0
1003,Airport,,No Cars Available,2016-07-11 19:12:00,,Unassigned,19,Monday,Evening,0
1016,Airport,,No Cars Available,2016-07-11 19:15:00,,Unassigned,19,Monday,Evening,0
1013,Airport,,No Cars Available,2016-07-11 19:15:00,,Unassigned,19,Monday,Evening,0
1029,Airport,,No Cars Available,2016-07-11 19:16:00,,Unassigned,19,Monday,Evening,0
1017,Airport,,No Cars Available,2016-07-11 19:17:00,,Unassigned,19,Monday,Evening,0
1028,Airport,,No Cars Available,2016-07-11 19:17:00,,Unassigned,19,Monday,Evening,0
1018,Airport,,No Cars Available,2016-07-11 19:17:00,,Unassigned,19,Monday,Evening,0
1023,Airport,,No Cars Available,2016-07-11 19:18:00,,Unassigned,19,Monday,Evening,0
1025,Airport,,No Cars Available,2016-07-11 19:19:00,,Unassigned,19,Monday,Evening,0
1026,Airport,,No Cars Available,2016-07-11 19:19:00,,Unassigned,19,Monday,Evening,0
1021,Airport,,No Cars Available,2016-07-11 19:20:00,,Unassigned,19,Monday,Evening,0
1019,Airport,,No Cars Available,2016-07-11 19:22:00,,Unassigned,19,Monday,Evening,0
1022,Airport,,No Cars Available,2016-07-11 19:22:00,,Unassigned,19,Monday,Evening,0
1031,Airport,,No Cars Available,2016-07-11 19:24:00,,Unassigned,19,Monday,Evening,0
1032,Airport,,No Cars Available,2016-07-11 19:24:00,,Unassigned,19,Monday,Evening,0
1035,Airport,,No Cars Available,2016-07-11 19:29:00,,Unassigned,19,Monday,Evening,0
1033,Airport,,No Cars Available,2016-07-11 19:30:00,,Unassigned,19,Monday,Evening,0
1037,Airport,,No Cars Available,2016-07-11 19:31:00,,Unassigned,19,Monday,Evening,0
1042,Airport,,No Cars Available,2016-07-11 19:33:00,,Unassigned,19,Monday,Evening,0
1036,Airport,,No Cars Available,2016-07-11 19:33:00,,Unassigned,19,Monday,Evening,0
1041,Airport,,No Cars Available,2016-07-11 19:34:00,,Unassigned,19,Monday,Evening,0
1043,Airport,,No Cars Available,2016-07-11 19:34:00,,Unassigned,19,Monday,Evening,0
1038,Airport,,No Cars Available,2016-07-11 19:35:00,,Unassigned,19,Monday,Evening,0
1047,Airport,,No Cars Available,2016-07-11 19:39:00,,Unassigned,19,Monday,Evening,0
1045,City,,No Cars Available,2016-07-11 19:40:00,,Unassigned,19,Monday,Evening,0
1049,Airport,,No Cars Available,2016-07-11 19:40:00,,Unassigned,19,Monday,Evening,0
1048,Airport,,No Cars Available,2016-07-11 19:41:00,,Unassigned,19,Monday,Evening,0
1054,Airport,,No Cars Available,2016-07-11 19:42:00,,Unassigned,19,Monday,Evening,0
1061,Airport,,No Cars Available,2016-07-11 19:44:00,,Unassigned,19,Monday,Evening,0
1053,Airport,,No Cars Available,2016-07-11 19:45:00,,Unassigned,19,Monday,Evening,0
1055,City,,No Cars Available,2016-07-11 19:46:00,,Unassigned,19,Monday,Evening,0
1058,Airport,,No Cars Available,2016-07-11 19:47:00,,Unassigned,19,Monday,Evening,0
1063,Airport,,No Cars Available,2016-07-11 19:51:00,,Unassigned,19,Monday,Evening,0
1062,Airport,,No Cars Available,2016-07-11 19:53:00,,Unassigned,19,Monday,Evening,0
1067,Airport,,No Cars Available,2016-07-11 19:53:00,,Unassigned,19,Monday,Evening,0
